customer_id,product_id,basket_id,loyalty,household_type,age_band,department,brand,commodity,store,transaction_date,price,days_since_first
19974,5585278,57187,Promiscuous,"Single female",19-24,Pastry,national,Snacks,374,"2017-10-18 00:00:00",2.99,47
19974,829645,57187,Promiscuous,"Single female",19-24,Meat,private,"Lunch meat",374,"2017-10-18 00:00:00",2.5,47
19974,14050493,57187,Promiscuous,"Single female",19-24,Produce,national,Salad,374,"2017-10-18 00:00:00",3.74,47
19974,1137688,57187,Promiscuous,"Single female",19-24,Produce,national,Squash,374,"2017-10-18 00:00:00",0.5,47
19974,1110039,57187,Promiscuous,"Single female",19-24,Meat,national,Turkey,374,"2017-10-18 00:00:00",10.17,47
19974,1131115,57187,Promiscuous,"Single female",19-24,Meat,national,Bacon,374,"2017-10-18 00:00:00",2.5,47
19974,5996655,57187,Promiscuous,"Single female",19-24,Pharmaceutical,national,"Plastic housewares",374,"2017-10-18 00:00:00",2,47
19974,10285144,57187,Promiscuous,"Single female",19-24,Pharmaceutical,national,Candy,374,"2017-10-18 00:00:00",1,47
19974,13512339,57187,Promiscuous,"Single female",19-24,Pharmaceutical,national,"Domestic goods",374,"2017-10-18 00:00:00",0.33,47
19974,935546,57187,Promiscuous,"Single female",19-24,Pharmaceutical,national,Candy,374,"2017-10-18 00:00:00",0.75,47
19974,853354,57187,Promiscuous,"Single female",19-24,Pastry,private,Bread,374,"2017-10-18 00:00:00",5.97,47
19983,1135044,62594,Loyalist,"Single male",25-34,Grocery,private,"Frozen fruits",374,"2017-12-18 00:00:00",3,4
19983,9242918,62594,Loyalist,"Single male",25-34,Produce,national,"Tropical fruit",374,"2017-12-18 00:00:00",3.99,4
19983,868764,62594,Loyalist,"Single male",25-34,Grocery,national,"Soft drinks",374,"2017-12-18 00:00:00",1.67,4
19983,1056162,62594,Loyalist,"Single male",25-34,Grocery,national,"Cat food",374,"2017-12-18 00:00:00",0.33,4
19983,5584027,62594,Loyalist,"Single male",25-34,Grocery,private,Yogurt,374,"2017-12-18 00:00:00",0.36,4
19983,898466,62594,Loyalist,"Single male",25-34,Grocery,national,"Frozen pizza",374,"2017-12-18 00:00:00",4.98,4
19983,12324948,62594,Loyalist,"Single male",25-34,Grocery,private,"Baked bread/buns/rolls",374,"2017-12-18 00:00:00",1,4
19983,862349,62594,Loyalist,"Single male",25-34,Grocery,private,"Fluid milk products",374,"2017-12-18 00:00:00",1.25,4
19983,1043751,62594,Loyalist,"Single male",25-34,Deli,national,"Deli meats",374,"2017-12-18 00:00:00",2.2,4
19983,1024306,62594,Loyalist,"Single male",25-34,Produce,national,Melons,374,"2017-12-18 00:00:00",2.5,4
19983,16059265,62594,Loyalist,"Single male",25-34,Produce,national,Seasonal,374,"2017-12-18 00:00:00",3.99,4
19983,916122,62594,Loyalist,"Single male",25-34,Meat,national,Chicken,374,"2017-12-18 00:00:00",4.02,4
19983,6773232,62594,Loyalist,"Single male",25-34,Nutrition,private,Refrigerated,374,"2017-12-18 00:00:00",2.29,4
19983,12757316,62594,Loyalist,"Single male",25-34,Pastry,private,"Breakfast sweets",374,"2017-12-18 00:00:00",3,4
19983,15778456,62594,Loyalist,"Single male",25-34,Pharmaceutical,national,"Cold and flu",374,"2017-12-18 00:00:00",5.29,4
19983,948670,62594,Loyalist,"Single male",25-34,Pharmaceutical,national,Tickets,374,"2017-12-18 00:00:00",7.8,4
19983,9835509,62594,Loyalist,"Single male",25-34,Meat,national,Beef,374,"2017-12-18 00:00:00",4.15,4
19983,834117,62594,Loyalist,"Single male",25-34,Grocery,private,"Water - carbonated/flavoured drinks",374,"2017-12-18 00:00:00",3.99,4
19983,987562,62594,Loyalist,"Single male",25-34,Grocery,private,Cheese,374,"2017-12-18 00:00:00",1.67,4
19983,1072483,62594,Loyalist,"Single male",25-34,Grocery,private,"Breakfast snacks",374,"2017-12-18 00:00:00",2,4
19983,13213354,62594,Loyalist,"Single male",25-34,Grocery,national,Condiments,374,"2017-12-18 00:00:00",1.99,4
19983,998620,62594,Loyalist,"Single male",25-34,Seafood,national,Seafood-misc,374,"2017-12-18 00:00:00",3.98,4
19992,8205218,62832,Promiscuous,"2 adults with kids",45-54,Meat,national,"Hot dogs",374,"2019-12-18 00:00:00",1.25,48
19992,1110983,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,Margarines,374,"2019-12-18 00:00:00",1.25,48
19992,1118757,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Laundry detergents",374,"2019-12-18 00:00:00",6.99,48
19992,1084331,62832,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Paper housewares",374,"2019-12-18 00:00:00",1.5,48
19992,979877,62832,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Canned juices",374,"2019-12-18 00:00:00",3.98,48
19992,13115513,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Frozen meat",374,"2019-12-18 00:00:00",2,48
19992,1107289,62832,Promiscuous,"2 adults with kids",45-54,Meat,private,"Lunch meat",374,"2019-12-18 00:00:00",0.99,48
19992,828106,62832,Promiscuous,"2 adults with kids",45-54,Meat,national,Beef,374,"2019-12-18 00:00:00",7.17,48
19992,1082185,62832,Promiscuous,"2 adults with kids",45-54,Produce,national,"Tropical fruit",374,"2019-12-18 00:00:00",1.27,48
19992,13002981,62832,Promiscuous,"2 adults with kids",45-54,Meat,national,Beef,374,"2019-12-18 00:00:00",2.87,48
19992,1043301,62832,Promiscuous,"2 adults with kids",45-54,Produce,national,Onions,374,"2019-12-18 00:00:00",1.14,48
19992,866227,62832,Promiscuous,"2 adults with kids",45-54,Pastry,national,"Breakfast sweets",374,"2019-12-18 00:00:00",1,48
19992,845715,62832,Promiscuous,"2 adults with kids",45-54,Produce,national,"Vegetables - all others",374,"2019-12-18 00:00:00",1.99,48
19992,835098,62832,Promiscuous,"2 adults with kids",45-54,Produce,private,Potatoes,374,"2019-12-18 00:00:00",3.99,48
19992,886481,62832,Promiscuous,"2 adults with kids",45-54,Meat,national,"Lunch meat",374,"2019-12-18 00:00:00",1.99,48
19992,1075368,62832,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Cigarettes,374,"2019-12-18 00:00:00",3.84,48
19992,843728,62832,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Baby foods",374,"2019-12-18 00:00:00",2.06,48
19992,12352352,62832,Promiscuous,"2 adults with kids",45-54,Meat,national,Beef,374,"2019-12-18 00:00:00",8.13,48
19992,828713,62832,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Breakfast snacks",374,"2019-12-18 00:00:00",1.66,48
19992,855325,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Milk by-products",374,"2019-12-18 00:00:00",2,48
19992,828106,62832,Promiscuous,"2 adults with kids",45-54,Meat,national,Beef,374,"2019-12-18 00:00:00",7.17,48
19992,900770,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Dog foods",374,"2019-12-18 00:00:00",1,48
19992,15716676,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,Soup,374,"2019-12-18 00:00:00",1,48
19992,1114992,62832,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Cat food",374,"2019-12-18 00:00:00",4.34,48
19992,9297062,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Refrigerated juices/drinks",374,"2019-12-18 00:00:00",2.69,48
19992,1121213,62832,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Frozen meat",374,"2019-12-18 00:00:00",1.67,48
20008,870515,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Onions,374,"2018-10-18 00:00:00",0.51,26
20008,9677791,57257,Loyalist,"1 adult with kids",35-44,Grocery,national,"Frozen meat",374,"2018-10-18 00:00:00",5,26
20008,1068719,57257,Loyalist,"1 adult with kids",35-44,Grocery,private,Sugars/sweetners,374,"2018-10-18 00:00:00",2.29,26
20008,902167,57257,Loyalist,"1 adult with kids",35-44,Grocery,private,"Frozen vegetables",374,"2018-10-18 00:00:00",1,26
20008,844179,57257,Loyalist,"1 adult with kids",35-44,Meat,national,Beef,374,"2018-10-18 00:00:00",2.52,26
20008,1082185,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Tropical fruit",374,"2018-10-18 00:00:00",1.8,26
20008,960858,57257,Loyalist,"1 adult with kids",35-44,Grocery,national,"Frozen pizza",374,"2018-10-18 00:00:00",3,26
20008,874736,57257,Loyalist,"1 adult with kids",35-44,Grocery,private,"Soft drinks",374,"2018-10-18 00:00:00",0.59,26
20008,1087605,57257,Loyalist,"1 adult with kids",35-44,Grocery,national,"Breakfast snacks",374,"2018-10-18 00:00:00",5,26
20008,995628,57257,Loyalist,"1 adult with kids",35-44,Grocery,national,"Frozen pizza",374,"2018-10-18 00:00:00",2.5,26
20008,1024306,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Melons,374,"2018-10-18 00:00:00",2.5,26
20008,1082185,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Tropical fruit",374,"2018-10-18 00:00:00",0.84,26
20008,1082185,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Tropical fruit",374,"2018-10-18 00:00:00",0.38,26
20008,938300,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Salad,374,"2018-10-18 00:00:00",2.99,26
20008,1095275,57257,Loyalist,"1 adult with kids",35-44,Pastry,national,Rolls,374,"2018-10-18 00:00:00",0.5,26
20008,1082185,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Tropical fruit",374,"2018-10-18 00:00:00",1.02,26
20008,856284,57257,Loyalist,"1 adult with kids",35-44,Meat,national,"Meat - Other",374,"2018-10-18 00:00:00",2,26
20008,938300,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Salad,374,"2018-10-18 00:00:00",2.99,26
20008,916122,57257,Loyalist,"1 adult with kids",35-44,Meat,national,Chicken,374,"2018-10-18 00:00:00",4.66,26
20008,918345,57257,Loyalist,"1 adult with kids",35-44,Meat,national,Bacon,374,"2018-10-18 00:00:00",5.99,26
20008,1098248,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Pears,374,"2018-10-18 00:00:00",2.58,26
20008,1096317,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Salad,374,"2018-10-18 00:00:00",1.49,26
20008,897165,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Stone fruit",374,"2018-10-18 00:00:00",1.18,26
20008,1098248,57257,Loyalist,"1 adult with kids",35-44,Produce,national,Pears,374,"2018-10-18 00:00:00",2.58,26
20008,1082185,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Tropical fruit",374,"2018-10-18 00:00:00",0.24,26
20008,5571174,57257,Loyalist,"1 adult with kids",35-44,Nutrition,national,Refrigerated,374,"2018-10-18 00:00:00",3.58,26
20008,930118,57257,Loyalist,"1 adult with kids",35-44,Produce,national,"Stone fruit",374,"2018-10-18 00:00:00",6.98,26
20008,976200,57257,Loyalist,"1 adult with kids",35-44,Meat,national,"Breakfast sausage/sandwiches",374,"2018-10-18 00:00:00",2.34,26
20008,937327,57257,Loyalist,"1 adult with kids",35-44,Pharmaceutical,national,"Shaving care products",374,"2018-10-18 00:00:00",2.5,26
20008,826144,57257,Loyalist,"1 adult with kids",35-44,Pastry,private,Bread,374,"2018-10-18 00:00:00",1.19,26
20025,1020184,52206,Loyalist,"1 adult with kids",45-54,Pharmaceutical,national,"Automotive products",374,"2019-08-18 00:00:00",0.99,11
20025,1048563,52206,Loyalist,"1 adult with kids",45-54,Grocery,national,"Milk by-products",374,"2019-08-18 00:00:00",1,11
20025,5995423,52206,Loyalist,"1 adult with kids",45-54,Pharmaceutical,national,Candy,374,"2019-08-18 00:00:00",1.33,11
20025,875217,52206,Loyalist,"1 adult with kids",45-54,Pharmaceutical,national,Deodorants,374,"2019-08-18 00:00:00",2.99,11
20025,13007986,52206,Loyalist,"1 adult with kids",45-54,Grocery,private,"Frozen meat",374,"2019-08-18 00:00:00",2.5,11
20025,975948,52206,Loyalist,"1 adult with kids",45-54,Grocery,national,"Misc wine",374,"2019-08-18 00:00:00",3.99,11
20025,1110867,52206,Loyalist,"1 adult with kids",45-54,Pharmaceutical,national,"Hair care products",374,"2019-08-18 00:00:00",1,11
20025,979452,52206,Loyalist,"1 adult with kids",45-54,Grocery,national,"Canned juices",374,"2019-08-18 00:00:00",4.39,11
20025,6773196,52206,Loyalist,"1 adult with kids",45-54,Grocery,private,Cookies,374,"2019-08-18 00:00:00",1.5,11
20025,1070820,52206,Loyalist,"1 adult with kids",45-54,Grocery,private,"Fluid milk products",374,"2019-08-18 00:00:00",2.89,11
20025,908909,52206,Loyalist,"1 adult with kids",45-54,Grocery,private,Spices,374,"2019-08-18 00:00:00",4.15,11
20025,8358621,52206,Loyalist,"1 adult with kids",45-54,Meat,national,Beef,374,"2019-08-18 00:00:00",9.78,11
20025,1138443,52206,Loyalist,"1 adult with kids",45-54,Deli,national,"Deli meats",374,"2019-08-18 00:00:00",5.93,11
20025,968215,52206,Loyalist,"1 adult with kids",45-54,Produce,national,"Tropical fruit",374,"2019-08-18 00:00:00",3,11
20025,1098844,52206,Loyalist,"1 adult with kids",45-54,Produce,national,Citrus,374,"2019-08-18 00:00:00",5.99,11
20025,983666,52206,Loyalist,"1 adult with kids",45-54,Pastry,private,Rolls,374,"2019-08-18 00:00:00",2.49,11
20032,866211,59946,"First Time Buyer","1 adult with kids",25-34,Produce,national,Grapes,374,"2019-11-18 00:00:00",2.7,30
20032,924967,59946,"First Time Buyer","1 adult with kids",25-34,Grocery,national,"Baked sweet goods",374,"2019-11-18 00:00:00",4.59,30
20032,923424,59946,"First Time Buyer","1 adult with kids",25-34,Pharmaceutical,national,"Shaving care products",374,"2019-11-18 00:00:00",10.99,30
20032,1070272,59946,"First Time Buyer","1 adult with kids",25-34,Grocery,national,"Bath tissues",374,"2019-11-18 00:00:00",3.5,30
20032,854405,59946,"First Time Buyer","1 adult with kids",25-34,Meat,national,"Meat - Other",374,"2019-11-18 00:00:00",5.99,30
20032,1029833,59946,"First Time Buyer","1 adult with kids",25-34,Grocery,national,"Baked sweet goods",374,"2019-11-18 00:00:00",1,30
20032,1082185,59946,"First Time Buyer","1 adult with kids",25-34,Produce,national,"Tropical fruit",374,"2019-11-18 00:00:00",1.16,30
20032,1110057,59946,"First Time Buyer","1 adult with kids",25-34,Meat,national,"Dinner sausage",374,"2019-11-18 00:00:00",3.99,30
20032,9245467,59946,"First Time Buyer","1 adult with kids",25-34,Pastry,national,Bread,374,"2019-11-18 00:00:00",1.79,30
20032,964968,59946,"First Time Buyer","1 adult with kids",25-34,Meat,private,"Frozen meat",374,"2019-11-18 00:00:00",2,30
20032,995965,59946,"First Time Buyer","1 adult with kids",25-34,Produce,national,Salad,374,"2019-11-18 00:00:00",2.99,30
20032,10457508,59946,"First Time Buyer","1 adult with kids",25-34,Pharmaceutical,national,"Toys and games",374,"2019-11-18 00:00:00",3,30
20032,824169,59946,"First Time Buyer","1 adult with kids",25-34,Pharmaceutical,private,"Oral hygiene products",374,"2019-11-18 00:00:00",3.19,30
20032,9885438,59946,"First Time Buyer","1 adult with kids",25-34,Pharmaceutical,national,"Dietary aid products",374,"2019-11-18 00:00:00",2,30
20034,1108094,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,Beers/ales,374,"2018-11-18 00:00:00",11.99,55
20034,9296778,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Frozen meat",374,"2018-11-18 00:00:00",11.99,55
20034,1111515,59842,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Sinus and allergy",374,"2018-11-18 00:00:00",4.59,55
20034,852637,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Domestic wine",374,"2018-11-18 00:00:00",11.99,55
20034,5567876,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Food wraps/bags",374,"2018-11-18 00:00:00",3.29,55
20034,9420312,59842,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Bath tissues",374,"2018-11-18 00:00:00",1.15,55
20034,5568789,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Dishwash detergents",374,"2018-11-18 00:00:00",3.89,55
20034,9526448,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Cat food",374,"2018-11-18 00:00:00",3.49,55
20034,1091976,59842,Promiscuous,"2 adults with kids",45-54,Grocery,private,Condiments,374,"2018-11-18 00:00:00",0.69,55
20034,1100140,59842,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Dinner mixes",374,"2018-11-18 00:00:00",3.47,55
20034,5587751,59842,Promiscuous,"2 adults with kids",45-54,Deli,national,Cheese,374,"2018-11-18 00:00:00",4.99,55
20034,13909964,59842,Promiscuous,"2 adults with kids",45-54,Meat,national,"Hot dogs",374,"2018-11-18 00:00:00",2.99,55
20034,1117393,59842,Promiscuous,"2 adults with kids",45-54,"Salad Bar",national,Salad,374,"2018-11-18 00:00:00",3.05,55
20034,1068562,59842,Promiscuous,"2 adults with kids",45-54,Produce,national,Processed,374,"2018-11-18 00:00:00",0.79,55
20034,866211,59842,Promiscuous,"2 adults with kids",45-54,Produce,national,Grapes,374,"2018-11-18 00:00:00",2.11,55
20034,1069047,59842,Promiscuous,"2 adults with kids",45-54,Deli,national,Chicken/poultry,374,"2018-11-18 00:00:00",4.11,55
20034,1079574,59842,Promiscuous,"2 adults with kids",45-54,Cosmetics,national,"Makeup and treatment",374,"2018-11-18 00:00:00",5.59,55
20034,1075368,59842,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Cigarettes,374,"2018-11-18 00:00:00",3.84,55
20034,1052439,59842,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,Soap,374,"2018-11-18 00:00:00",1.5,55
20034,963065,59842,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Hair care products",374,"2018-11-18 00:00:00",4.38,55
20034,12782089,59842,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,private,"Hair care products",374,"2018-11-18 00:00:00",1.99,55
20037,9487325,59824,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Crackers/misc bkd fd",374,"2018-11-18 00:00:00",2.5,0
20037,928754,59824,Promiscuous,"2 adults with kids",45-54,Grocery,private,Cheese,374,"2018-11-18 00:00:00",2,0
20037,854405,59824,Promiscuous,"2 adults with kids",45-54,Meat,national,"Meat - Other",374,"2018-11-18 00:00:00",5.99,0
20037,1044078,59824,Promiscuous,"2 adults with kids",45-54,Meat,national,Beef,374,"2018-11-18 00:00:00",2.54,0
20037,929668,59824,Promiscuous,"2 adults with kids",45-54,Grocery,national,"Dinner mixes",374,"2018-11-18 00:00:00",2.76,0
20037,9673266,59824,Promiscuous,"2 adults with kids",45-54,Floral,national,"Floral plants",374,"2018-11-18 00:00:00",5,0
20037,12692328,59824,Promiscuous,"2 adults with kids",45-54,Nutrition,national,Refrigerated,374,"2018-11-18 00:00:00",3.59,0
20037,12692328,59824,Promiscuous,"2 adults with kids",45-54,Nutrition,national,Refrigerated,374,"2018-11-18 00:00:00",3.59,0
20037,1069415,59824,Promiscuous,"2 adults with kids",45-54,Produce,national,Apples,374,"2018-11-18 00:00:00",2.4,0
20037,866871,59824,Promiscuous,"2 adults with kids",45-54,Produce,national,Grapes,374,"2018-11-18 00:00:00",2.31,0
20037,9396750,59824,Promiscuous,"2 adults with kids",45-54,Floral,national,"Floral plants",374,"2018-11-18 00:00:00",1,0
20037,13510916,59824,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Toys and games",374,"2018-11-18 00:00:00",1.25,0
20037,970760,59824,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Tobacco other",374,"2018-11-18 00:00:00",2.39,0
20047,1077283,52049,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,J-hooks,374,"2017-08-18 00:00:00",1.89,0
20047,871611,52049,Promiscuous,"2 adults with kids",45-54,Meat,national,Chicken,374,"2017-08-18 00:00:00",5.12,0
20047,12810393,52049,Promiscuous,"2 adults with kids",45-54,Meat,national,Pork,374,"2017-08-18 00:00:00",3.96,0
20047,1118787,52049,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Milk by-products",374,"2017-08-18 00:00:00",1.16,0
20047,927080,52049,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Peanut butter/jelly/jams",374,"2017-08-18 00:00:00",1.89,0
20047,15506577,52049,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Baked bread/buns/rolls",374,"2017-08-18 00:00:00",0.88,0
20047,933514,52049,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Dog foods",374,"2017-08-18 00:00:00",1.5,0
20047,1031884,52049,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Vegetables - shelf stable",374,"2017-08-18 00:00:00",3,0
20047,995242,52049,Promiscuous,"2 adults with kids",45-54,Grocery,private,"Fluid milk products",374,"2017-08-18 00:00:00",2.4,0
20047,13039409,52049,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Greeting cards/party supplies",374,"2017-08-18 00:00:00",0.99,0
20047,5566309,52049,Promiscuous,"2 adults with kids",45-54,Meat,national,Bacon,374,"2017-08-18 00:00:00",5,0
20047,995785,52049,Promiscuous,"2 adults with kids",45-54,Produce,national,Peppers,374,"2017-08-18 00:00:00",1.58,0
20047,15927257,52049,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Cold and flu",374,"2017-08-18 00:00:00",6.29,0
20047,1047441,52049,Promiscuous,"2 adults with kids",45-54,Pharmaceutical,national,"Electrical suppplies",374,"2017-08-18 00:00:00",5.69,0
20047,850004,52049,Promiscuous,"2 adults with kids",45-54,Pastry,national,Bread,374,"2017-08-18 00:00:00",2.99,0
20057,9573206,62750,Loyalist,"2 adults with no kids",19-24,Grocery,national,"Isotonic drinks",374,"2018-12-18 00:00:00",3,111
20057,1030819,62750,Loyalist,"2 adults with no kids",19-24,Grocery,private,"Vegetables - shelf stable",374,"2018-12-18 00:00:00",0.44,111
20057,849843,62750,Loyalist,"2 adults with no kids",19-24,Grocery,private,"Baked bread/buns/rolls",374,"2018-12-18 00:00:00",1,111
20057,1050131,62750,Loyalist,"2 adults with no kids",19-24,Grocery,national,"Powder/crystal drink mix",374,"2018-12-18 00:00:00",0.4,111
20057,1033142,62750,Loyalist,"2 adults with no kids",19-24,Produce,national,Onions,374,"2018-12-18 00:00:00",1.85,111
20057,1097363,62750,Loyalist,"2 adults with no kids",19-24,Pharmaceutical,national,Diapers,374,"2018-12-18 00:00:00",7.99,111
20057,981760,62750,Loyalist,"2 adults with no kids",19-24,Grocery,private,Eggs,374,"2018-12-18 00:00:00",1.09,111
20057,10457573,62750,Loyalist,"2 adults with no kids",19-24,Cosmetics,national,"Makeup and treatment",374,"2018-12-18 00:00:00",4.79,111
20057,1107289,62750,Loyalist,"2 adults with no kids",19-24,Meat,private,"Lunch meat",374,"2018-12-18 00:00:00",0.99,111
20057,1107289,62750,Loyalist,"2 adults with no kids",19-24,Meat,private,"Lunch meat",374,"2018-12-18 00:00:00",0.99,111
20057,977892,62750,Loyalist,"2 adults with no kids",19-24,Cosmetics,private,"Makeup and treatment",374,"2018-12-18 00:00:00",1.89,111
20057,1106858,62750,Loyalist,"2 adults with no kids",19-24,Grocery,national,"Salad dressing",374,"2018-12-18 00:00:00",1.29,111
20057,968215,62750,Loyalist,"2 adults with no kids",19-24,Produce,national,"Tropical fruit",374,"2018-12-18 00:00:00",2,111
20057,826272,62750,Loyalist,"2 adults with no kids",19-24,Nutrition,national,Water,374,"2018-12-18 00:00:00",1,111
20057,854852,62750,Loyalist,"2 adults with no kids",19-24,Produce,national,Tomatoes,374,"2018-12-18 00:00:00",2.55,111
20057,901062,62750,Loyalist,"2 adults with no kids",19-24,Produce,national,Apples,374,"2018-12-18 00:00:00",2.32,111
20057,995785,62750,Loyalist,"2 adults with no kids",19-24,Produce,national,Peppers,374,"2018-12-18 00:00:00",1.58,111
20057,1024306,62750,Loyalist,"2 adults with no kids",19-24,Produce,national,Melons,374,"2018-12-18 00:00:00",2,111
20057,1130029,62750,Loyalist,"2 adults with no kids",19-24,Meat,national,Chicken,374,"2018-12-18 00:00:00",5.69,111
20057,880888,62750,Loyalist,"2 adults with no kids",19-24,Pharmaceutical,national,Cigarettes,374,"2018-12-18 00:00:00",7.68,111
20057,15483391,62750,Loyalist,"2 adults with no kids",19-24,Pharmaceutical,national,"Coffee filters",374,"2018-12-18 00:00:00",9.99,111
20057,5579642,62750,Loyalist,"2 adults with no kids",19-24,Pharmaceutical,national,"Oral hygiene products",374,"2018-12-18 00:00:00",2.49,111
20057,1068292,62750,Loyalist,"2 adults with no kids",19-24,Meat,national,Chicken,374,"2018-12-18 00:00:00",4.14,111
20057,956400,62750,Loyalist,"2 adults with no kids",19-24,Grocery,national,"Cat litter",374,"2018-12-18 00:00:00",8.99,111
20057,986912,62750,Loyalist,"2 adults with no kids",19-24,Deli,national,"Prepared food",374,"2018-12-18 00:00:00",2.27,111
20057,859513,62750,Loyalist,"2 adults with no kids",19-24,Pastry,private,Cakes,374,"2018-12-18 00:00:00",11.99,111
20060,1106373,62770,Promiscuous,"Single male",19-24,Grocery,national,Fruit,374,"2019-12-18 00:00:00",1,0
20060,905986,62770,Promiscuous,"Single male",19-24,Grocery,private,"Vegetables - shelf stable",374,"2019-12-18 00:00:00",0.44,0
20060,1025611,62770,Promiscuous,"Single male",19-24,Meat,private,"Meat - Other",374,"2019-12-18 00:00:00",7.99,0
20060,7441842,62770,Promiscuous,"Single male",19-24,Grocery,private,"Ice cream/milk/sherbets",374,"2019-12-18 00:00:00",2.99,0
20060,976199,62770,Promiscuous,"Single male",19-24,Grocery,private,Butter,374,"2019-12-18 00:00:00",2.46,0
20060,839438,62770,Promiscuous,"Single male",19-24,Grocery,national,"Cat food",374,"2019-12-18 00:00:00",3.49,0
20060,1124729,62770,Promiscuous,"Single male",19-24,Pharmaceutical,national,Candy,374,"2019-12-18 00:00:00",1.34,0
20060,883404,62770,Promiscuous,"Single male",19-24,Grocery,private,"Baked bread/buns/rolls",374,"2019-12-18 00:00:00",1.19,0
20060,840386,62770,Promiscuous,"Single male",19-24,Grocery,private,"Misc  dairy",374,"2019-12-18 00:00:00",1.19,0
20060,882830,62770,Promiscuous,"Single male",19-24,Grocery,national,"Warehouse snacks",374,"2019-12-18 00:00:00",1.09,0
20060,896369,62770,Promiscuous,"Single male",19-24,Grocery,private,"Peanut butter/jelly/jams",374,"2019-12-18 00:00:00",1.5,0
20060,927011,62770,Promiscuous,"Single male",19-24,Grocery,national,"Frozen breakfast foods",374,"2019-12-18 00:00:00",1.75,0
20060,1107553,62770,Promiscuous,"Single male",19-24,Grocery,national,"Soft drinks",374,"2019-12-18 00:00:00",1.11,0
20060,12781564,62770,Promiscuous,"Single male",19-24,Grocery,national,"Frozen meat",374,"2019-12-18 00:00:00",3,0
20060,842140,62770,Promiscuous,"Single male",19-24,Grocery,national,Cheese,374,"2019-12-18 00:00:00",2.5,0
20060,8293253,62770,Promiscuous,"Single male",19-24,Deli,national,"Service beverage",374,"2019-12-18 00:00:00",1.09,0
20060,13008326,62770,Promiscuous,"Single male",19-24,Meat,private,"Lunch meat",374,"2019-12-18 00:00:00",2.99,0
20060,12302069,62770,Promiscuous,"Single male",19-24,Meat,national,Beef,374,"2019-12-18 00:00:00",3.38,0
20060,888131,62770,Promiscuous,"Single male",19-24,Nutrition,national,Water,374,"2019-12-18 00:00:00",0.48,0
20060,979707,62770,Promiscuous,"Single male",19-24,Produce,national,Onions,374,"2019-12-18 00:00:00",0.79,0
20060,15552453,62770,Promiscuous,"Single male",19-24,Meat,national,"Hot dogs",374,"2019-12-18 00:00:00",2.79,0
